,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
16A0601,28-Jul-2019,06:03:04,,,10849689,33791619,0,8,-52.9609,-63.7021,06:03:12.640001 28-Jul-2019,FastGPS,-52.9609,-63.7021,,1,5.7,8.6,,,43,15,10,16085,1680,2.875000,39,16,5880,1668,-1.312500,39,27,19628,1180,2.500000,38,21,25117,1144,-1.562500,38,4,30876,992,1.500000,37,15,12800,852,0.750000,36,8,24845,828,4.625000,36,20,16338,552,0.750000,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:13:04,,,10870937,33958276,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:14:09,,,10892185,34125445,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:15:28,,,10913433,34293126,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:16:10,,,10934681,34461319,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:17:33,,,10955929,34630024,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:18:10,,,10977177,34799241,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,49,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:19:16,,,10998425,34968970,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:20:23,,,11019673,35139211,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:21:36,,,11040921,35309964,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:23:07,,,11062169,35481229,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:24:11,,,11083417,35653006,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:25:07,,,11104665,35825295,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:26:09,,,11125913,35998096,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:28:05,,,11147161,36171409,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:29:18,,,11168409,36345234,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:30:07,,,11189657,36519571,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:31:19,,,11210905,36694420,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:32:54,,,11232153,36869781,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,06:34:01,,,11253401,37045654,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:00:34,,,11274649,37222039,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:01:02,,,11295898,37398935,0,8,-52.9716,-63.8009,07:01:11.130001 28-Jul-2019,FastGPS,-52.9716,-63.8009,,1,7.0,9.1,,,45,15,32,19380,1832,4.937500,40,11,28792,1424,4.500000,39,27,11500,1208,0.375000,38,10,30282,1160,0.687500,38,4,12456,1156,-0.625000,38,8,31209,852,3.062500,36,18,19654,808,4.187500,36,20,21171,724,-0.937500,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:11:47,,,11317146,37576344,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:13:30,,,11338394,37754265,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:14:57,,,11359642,37932698,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:16:25,,,11380890,38111643,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:17:26,,,11402138,38291100,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:18:04,,,11423386,38471069,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:19:17,,,11444634,38651550,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:20:02,,,11465882,38832543,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:21:08,,,11487131,39014047,0,8,-52.9783,-63.8350,07:21:16.670001 28-Jul-2019,FastGPS,-52.9783,-63.8350,,1,11.2,8.7,,,45,15,10,27612,2888,0.000000,42,32,28308,1948,4.500000,40,11,29062,1568,4.312500,39,27,32668,1456,-0.375000,39,20,14947,1220,-1.250000,38,18,12233,952,3.937500,37,4,10537,572,-1.187500,35,1,17270,520,4.750000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:31:31,,,11508379,39196064,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:32:12,,,11529628,39378592,0,10,-52.9811,-63.8541,07:32:20.640001 28-Jul-2019,FastGPS,-52.9811,-63.8541,,1,9.0,8.6,,,43,15,32,2778,2292,4.250000,41,14,7066,1912,5.375000,40,8,30123,1808,1.875000,40,27,4648,1616,-0.750000,39,18,12900,1536,3.812500,39,4,4032,1304,-1.500000,38,10,5372,1076,-0.312500,37,1,29845,896,4.750000,37,11,1483,796,4.125000,36,20,8717,524,-1.437500,34,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:42:08,,,11550876,39561633,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:43:07,,,11572124,39745186,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,53,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:44:49,,,11593373,39929250,0,9,-52.9842,-63.8740,07:44:57.660001 28-Jul-2019,FastGPS,-52.9842,-63.8740,,1,8.8,8.7,,,41,15,10,5406,2568,-0.625000,41,8,29885,1820,1.312500,40,32,8031,1656,3.812500,40,22,18275,1404,5.250000,39,27,29943,1380,-1.125000,39,1,12940,888,4.687500,37,18,13456,844,3.625000,37,4,18092,748,-1.812500,36,11,7251,696,4.000000,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:55:16,,,11614621,40113827,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:56:40,,,11635869,40298916,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:57:10,,,11657117,40484517,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:58:00,,,11678365,40670630,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,50,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,07:59:20,,,11699613,40857255,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:00:41,,,11720861,41044392,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:02:39,,,11742109,41232041,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:03:10,,,11763357,41420202,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:04:10,,,11784605,41608875,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:05:15,,,11805853,41798060,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:06:06,,,11827101,41987757,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:07:20,,,11848349,42177966,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:08:04,,,11869597,42368687,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:09:58,,,11890845,42559920,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:11:12,,,11912093,42751665,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:12:13,,,11933341,42943922,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:13:09,,,11954589,43136691,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:14:15,,,11975837,43329972,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:15:04,,,11997085,43523765,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:16:08,,,12018333,43718070,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:17:03,,,12039581,43912887,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:18:29,,,12060829,44108216,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:19:08,,,12082077,44304057,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:20:31,,,12103325,44500410,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,08:21:27,,,12124573,44697275,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:00:01,,,12145821,44894652,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:01:33,,,12167069,45092541,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:02:01,,,12188318,45290941,0,11,-53.0009,-63.9934,09:02:10.130001 28-Jul-2019,FastGPS,-53.0009,-63.9934,,,4.8,9.1,,,45,15,18,10245,2256,1.937500,41,32,20472,1528,0.750000,39,1,9944,1396,3.562500,38,11,31702,800,2.125000,36,14,21406,784,2.750000,36,31,15743,780,4.812500,36,22,4810,764,4.187500,36,8,29334,756,-1.437500,36,24,23970,684,0.062500,35,17,28702,616,5.250000,35,28,30734,524,-0.187500,34,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:12:20,,,12209566,45489854,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:13:00,,,12230814,45689279,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:14:00,,,12252063,45889215,0,11,-53.0039,-64.0075,09:14:09.660001 28-Jul-2019,FastGPS,-53.0039,-64.0075,,,8.0,9.7,,,63,15,1,32693,6380,3.250000,44,17,11249,4972,5.000000,42,22,4349,4356,3.937500,42,11,32465,2660,1.750000,40,32,32609,2608,0.312500,40,18,8004,2552,1.562500,40,14,30197,2548,2.250000,40,8,9534,1764,-1.750000,38,3,18078,1140,4.562500,36,28,28689,1088,-0.625000,36,31,26083,856,4.812500,35,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:25:09,,,12273311,46089664,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:26:31,,,12294559,46290625,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:27:06,,,12315808,46492097,0,10,-53.0073,-64.0242,09:27:15.130001 28-Jul-2019,FastGPS,-53.0073,-64.0242,,,11.9,9.1,,,44,15,17,11413,4672,4.687500,44,32,19811,3992,-0.187500,43,1,4362,2684,2.937500,41,14,15544,2492,1.625000,41,3,12096,1716,4.375000,39,18,17063,1416,1.187500,39,22,19988,1396,3.625000,39,31,24466,1036,4.687500,37,11,11652,844,1.375000,36,28,1426,732,-1.062500,36,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:37:00,,,12337056,46694082,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:39:18,,,12358304,46896579,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:40:00,,,12379553,47099587,0,8,-53.0100,-64.0415,09:40:08.650001 28-Jul-2019,FastGPS,-53.0100,-64.0415,,,6.7,8.7,,,44,15,31,28821,2888,4.562500,42,11,25550,2460,0.937500,41,17,13744,1704,4.312500,39,1,11032,1564,2.562500,39,3,10909,1560,4.187500,39,22,6014,1416,3.312500,39,32,8810,1112,-0.625000,38,8,25496,596,-2.187500,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,09:50:28,,,12400802,47303107,0,4,-53.0009,-63.9934,09:02:10.130001 28-Jul-2019,FastGPS,-53.0097,-64.0545,,,0.3,9.0,,,37,15,31,13809,2196,4.375000,41,14,3430,948,0.625000,38,1,1338,768,2.187500,37,32,23618,676,-0.937500,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,10:00:04,,,12422050,47507140,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,10:01:14,,,12443299,47711684,0,9,-53.0143,-64.0711,10:01:22.620001 28-Jul-2019,FastGPS,-53.0143,-64.0711,,,6.7,8.6,,,46,15,31,19205,4664,4.187500,44,22,26848,2148,2.750000,40,32,22877,2136,-1.187500,40,17,25438,1616,3.562500,39,11,14376,1460,0.312500,39,1,9172,1352,1.875000,38,14,22422,1324,0.187500,38,3,24074,1148,3.812500,37,18,13926,696,0.187500,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,10:11:01,,,12464547,47916741,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,10:12:26,,,12485795,48122310,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,10:13:15,,,12507043,48328391,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,28-Jul-2019,10:14:17,,,12528291,48534984,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
